onset	duration	sample	trial_type	distance_from_previous	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	reps.thisRepN	reps.thisTrialN	reps.thisN	reps.thisIndex	afrec_start	rec_start	rec_start_egi	key_resp.keys	key_resp.rt	wait_time_text.started	wait_time_text.stopped	therm_loca_text.started	subResponse	keyResp.keys	keyResp.rt	ITI_wait	wait_trigger	loca_thermode	Hz_condition	temp_condition	temp_valeur	text.started	text.stopped	therm_loca_text.stopped	participant	brightness	num_part	low	high	com_svr	com_thermode	com_eeg	date	expName	psychopyVersion	frameRate	Unnamed: 40	trial	file	step	index	time	type	temp1	temp2	temp3	temp4	temp5	time_sync
398.266	0	199133	CN/Lo	5.580000000000041	0	0	0	0	15.0	0.0	15.0	0.0						459.37612290000834	466.3558294999966	466.3558294999966	2.0	['2', 'return']	[3.445531300007133, 4.292989599998691]	6.98	5.72	3.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		16	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step33	4515	448.397	STIMULATE	47.0	46.9	46.9	46.9	46.9	404.106
441.174	0	220587	wait	43.656000000000006	1	0	1	0	0.0	0.0	0.0	0.0				p	0.7501992000034079	515.730956200001	522.954130099999	522.954130099999	5.5	['5', 'a', '5', 'return']	[3.3280052000045544, 3.7118584999989253, 3.960172100007185, 4.600541100007831]	7.22	6.44	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		17	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step35	5091	505.74	STIMULATE	48.8	48.4	48.4	48.4	48.8	461.449
448.392	0	224196	CNhz	7.216000000000008	1	0	1	0	0.0	0.0	0.0	0.0				p	0.7501992000034079	515.730956200001	522.954130099999	522.954130099999	5.5	['5', 'a', '5', 'return']	[3.3280052000045544, 3.7118584999989253, 3.960172100007185, 4.600541100007831]	7.22	6.44	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		17	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step35	5091	505.74	STIMULATE	48.8	48.4	48.4	48.4	48.8	461.449
455.584	0	227792	CN/Hi	6.300000000000011	1	0	1	0	0.0	0.0	0.0	0.0				p	0.7501992000034079	515.730956200001	522.954130099999	522.954130099999	5.5	['5', 'a', '5', 'return']	[3.3280052000045544, 3.7118584999989253, 3.960172100007185, 4.600541100007831]	7.22	6.44	0.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		17	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step35	5091	505.74	STIMULATE	48.8	48.4	48.4	48.4	48.8	461.449
466.016	0	233008	wait	11.177999999999997	1	0	1	0	1.0	0.0	1.0	0.0						540.5735112999973	546.4366758999968	546.4366758999968	3.0	['3', 'return']	[4.949989200002165, 5.517813400001614]	5.86	5.36	1.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		18	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step37	5317	528.143	STIMULATE	47.2	46.9	46.9	46.9	47.2	483.85200000000003
471.874	0	235937	20hz	5.854000000000042	1	0	1	0	1.0	0.0	1.0	0.0						540.5735112999973	546.4366758999968	546.4366758999968	3.0	['3', 'return']	[4.949989200002165, 5.517813400001614]	5.86	5.36	1.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		18	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step37	5317	528.143	STIMULATE	47.2	46.9	46.9	46.9	47.2	483.85200000000003
477.984	0	238992	20/Lo	5.217999999999961	1	0	1	0	1.0	0.0	1.0	0.0						540.5735112999973	546.4366758999968	546.4366758999968	3.0	['3', 'return']	[4.949989200002165, 5.517813400001614]	5.86	5.36	1.0	20hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		18	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step37	5317	528.143	STIMULATE	47.2	46.9	46.9	46.9	47.2	483.85200000000003
490.414	0	245207	wait	13.177999999999997	1	0	1	0	2.0	0.0	2.0	0.0						564.972308299999	570.0142587000009	570.0142587000009	1.0	['1', 'return']	[4.123581499996362, 6.379027599992696]	5.04	5.06	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		19	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step39	5552	551.441	STIMULATE	46.9	46.9	46.9	47.1	47.2	507.15000000000003
495.454	0	247727	40hz	5.036000000000001	1	0	1	0	2.0	0.0	2.0	0.0						564.972308299999	570.0142587000009	570.0142587000009	1.0	['1', 'return']	[4.123581499996362, 6.379027599992696]	5.04	5.06	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		19	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step39	5552	551.441	STIMULATE	46.9	46.9	46.9	47.1	47.2	507.15000000000003
501.264	0	250632	40/Lo	4.918000000000006	1	0	1	0	2.0	0.0	2.0	0.0						564.972308299999	570.0142587000009	570.0142587000009	1.0	['1', 'return']	[4.123581499996362, 6.379027599992696]	5.04	5.06	2.0	40hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		19	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step39	5552	551.441	STIMULATE	46.9	46.9	46.9	47.1	47.2	507.15000000000003
514.856	0	257428	wait	0.0	1	0	1	0	3.0	0.0	3.0	0.0						589.412931400002	594.4968272999977	594.4968272999977	5.0	['5', 'return']	[3.545088599988958, 4.193652499991003]	5.08	5.82	3.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		20	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step41	5807	576.727	STIMULATE	48.7	48.4	48.4	48.4	48.5	532.4359999999999
519.936	0	259968	40hz	5.080000000000041	1	0	1	0	3.0	0.0	3.0	0.0						589.412931400002	594.4968272999977	594.4968272999977	5.0	['5', 'return']	[3.545088599988958, 4.193652499991003]	5.08	5.82	3.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		20	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step41	5807	576.727	STIMULATE	48.7	48.4	48.4	48.4	48.5	532.4359999999999
526.502	0	263251	40/Hi	5.675999999999931	1	0	1	0	3.0	0.0	3.0	0.0						589.412931400002	594.4968272999977	594.4968272999977	5.0	['5', 'return']	[3.545088599988958, 4.193652499991003]	5.08	5.82	3.0	40hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		20	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step41	5807	576.727	STIMULATE	48.7	48.4	48.4	48.4	48.5	532.4359999999999
537.15	0	268575	wait	11.395999999999958	1	0	1	0	4.0	0.0	4.0	0.0						611.7071130999975	619.3674393999972	619.3674393999972	4.0	['4', 'return']	[3.194226299994625, 3.8338698000006843]	7.66	5.97	0.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		21	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step43	6058	601.662	STIMULATE	47.2	46.9	46.9	46.9	47.2	557.3710000000001
544.806	0	272403	CNhz	7.653999999999996	1	0	1	0	4.0	0.0	4.0	0.0						611.7071130999975	619.3674393999972	619.3674393999972	4.0	['4', 'return']	[3.194226299994625, 3.8338698000006843]	7.66	5.97	0.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		21	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step43	6058	601.662	STIMULATE	47.2	46.9	46.9	46.9	47.2	557.3710000000001
551.526	0	275763	CN/Lo	5.8279999999999745	1	0	1	0	4.0	0.0	4.0	0.0						611.7071130999975	619.3674393999972	619.3674393999972	4.0	['4', 'return']	[3.194226299994625, 3.8338698000006843]	7.66	5.97	0.0	controle	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		21	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step43	6058	601.662	STIMULATE	47.2	46.9	46.9	46.9	47.2	557.3710000000001
561.666	0	280833	wait	10.888000000000034	1	0	1	0	5.0	0.0	5.0	0.0						636.2237606999988	643.0243194000068	643.0243194000068	3.0	['3', 'return']	[3.9222718000091845, 4.682981800011476]	6.8	6.38	1.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		22	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step45	6302	625.819	STIMULATE	47.0	46.9	46.9	47.0	47.2	581.528
568.462	0	284231	10hz	6.793999999999983	1	0	1	0	5.0	0.0	5.0	0.0						636.2237606999988	643.0243194000068	643.0243194000068	3.0	['3', 'return']	[3.9222718000091845, 4.682981800011476]	6.8	6.38	1.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		22	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step45	6302	625.819	STIMULATE	47.0	46.9	46.9	47.0	47.2	581.528
575.59	0	287795	10/Lo	6.238000000000056	1	0	1	0	5.0	0.0	5.0	0.0						636.2237606999988	643.0243194000068	643.0243194000068	3.0	['3', 'return']	[3.9222718000091845, 4.682981800011476]	6.8	6.38	1.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		22	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step45	6302	625.819	STIMULATE	47.0	46.9	46.9	47.0	47.2	581.528
586.168	0	293084	wait	11.323999999999955	1	0	1	0	6.0	0.0	6.0	0.0						660.7271263000002	668.6112896999985	668.6112896999985	5.0	['5', 'return']	[2.984162099994137, 3.6316022999963025]	7.88	5.46	2.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		23	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step47	6550	650.445	STIMULATE	48.6	48.4	48.4	48.5	48.7	606.1540000000001
594.048	0	297024	10hz	7.875999999999976	1	0	1	0	6.0	0.0	6.0	0.0						660.7271263000002	668.6112896999985	668.6112896999985	5.0	['5', 'return']	[2.984162099994137, 3.6316022999963025]	7.88	5.46	2.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		23	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step47	6550	650.445	STIMULATE	48.6	48.4	48.4	48.5	48.7	606.1540000000001
600.262	0	300131	10/Hi	5.323999999999955	1	0	1	0	6.0	0.0	6.0	0.0						660.7271263000002	668.6112896999985	668.6112896999985	5.0	['5', 'return']	[2.984162099994137, 3.6316022999963025]	7.88	5.46	2.0	10hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		23	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step47	6550	650.445	STIMULATE	48.6	48.4	48.4	48.5	48.7	606.1540000000001
610.698	0	305349	wait	11.183999999999969	1	0	1	0	7.0	0.0	7.0	0.0						685.2573881999997	690.4642641999963	690.4642641999963	4.5	['4', 'a', '5', 'return']	[3.373526099996525, 3.8057558000000427, 4.00573859999713, 4.741846000004443]	5.2	5.07	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		24	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step49	6766	671.85	STIMULATE	48.5	48.4	48.4	48.5	48.5	627.5590000000001
615.898	0	307949	20hz	5.196000000000026	1	0	1	0	7.0	0.0	7.0	0.0						685.2573881999997	690.4642641999963	690.4642641999963	4.5	['4', 'a', '5', 'return']	[3.373526099996525, 3.8057558000000427, 4.00573859999713, 4.741846000004443]	5.2	5.07	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		24	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step49	6766	671.85	STIMULATE	48.5	48.4	48.4	48.5	48.5	627.5590000000001
621.714	0	310857	20/Hi	4.926000000000045	1	0	1	0	7.0	0.0	7.0	0.0						685.2573881999997	690.4642641999963	690.4642641999963	4.5	['4', 'a', '5', 'return']	[3.373526099996525, 3.8057558000000427, 4.00573859999713, 4.741846000004443]	5.2	5.07	3.0	20hz	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		24	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step49	6766	671.85	STIMULATE	48.5	48.4	48.4	48.5	48.5	627.5590000000001
633.66	0	316830	wait	12.692000000000007	1	0	1	0	8.0	0.0	8.0	0.0						708.2187603000057	713.726931199999	713.726931199999	4.0	['4', 'return']	[4.986653600004502, 5.762061400004313]	5.5	5.15	0.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		25	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step51	7003	695.334	STIMULATE	46.9	46.9	46.9	47.1	47.2	651.043
639.156	0	319578	10hz	5.4939999999999145	1	0	1	0	8.0	0.0	8.0	0.0						708.2187603000057	713.726931199999	713.726931199999	4.0	['4', 'return']	[4.986653600004502, 5.762061400004313]	5.5	5.15	0.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		25	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step51	7003	695.334	STIMULATE	46.9	46.9	46.9	47.1	47.2	651.043
645.058	0	322529	10/Lo	5.001999999999953	1	0	1	0	8.0	0.0	8.0	0.0						708.2187603000057	713.726931199999	713.726931199999	4.0	['4', 'return']	[4.986653600004502, 5.762061400004313]	5.5	5.15	0.0	10hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		25	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step51	7003	695.334	STIMULATE	46.9	46.9	46.9	47.1	47.2	651.043
657.942	0	328971	wait	13.632000000000062	1	0	1	0	9.0	0.0	9.0	0.0						732.4995191000053	740.1848586999986	740.1848586999986	3.0	['3', 'return']	[3.652486199993291, 4.2931217000004835]	7.68	5.89	1.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		26	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step53	7276	722.477	STIMULATE	47.0	46.9	46.9	46.9	47.2	678.186
665.618	0	332809	40hz	7.674000000000092	1	0	1	0	9.0	0.0	9.0	0.0						732.4995191000053	740.1848586999986	740.1848586999986	3.0	['3', 'return']	[3.652486199993291, 4.2931217000004835]	7.68	5.89	1.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		26	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step53	7276	722.477	STIMULATE	47.0	46.9	46.9	46.9	47.2	678.186
672.262	0	336131	40/Lo	5.751999999999953	1	0	1	0	9.0	0.0	9.0	0.0						732.4995191000053	740.1848586999986	740.1848586999986	3.0	['3', 'return']	[3.652486199993291, 4.2931217000004835]	7.68	5.89	1.0	40hz	low_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		26	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step53	7276	722.477	STIMULATE	47.0	46.9	46.9	46.9	47.2	678.186
682.936	0	341468	wait	11.422000000000025	1	0	1	0	10.0	0.0	10.0	0.0						757.4952100000082	763.037860299999	763.037860299999	5.0	['5', 'return']	[3.1968723999889335, 3.8602268999966327]	5.54	5.27	2.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		27	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step55	7500	744.672	STIMULATE	48.7	48.4	48.4	48.5	48.8	700.3810000000001
688.474	0	344237	10hz	5.536000000000058	1	0	1	0	10.0	0.0	10.0	0.0						757.4952100000082	763.037860299999	763.037860299999	5.0	['5', 'return']	[3.1968723999889335, 3.8602268999966327]	5.54	5.27	2.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		27	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step55	7500	744.672	STIMULATE	48.7	48.4	48.4	48.5	48.8	700.3810000000001
694.494	0	347247	10/Hi	5.128000000000043	1	0	1	0	10.0	0.0	10.0	0.0						757.4952100000082	763.037860299999	763.037860299999	5.0	['5', 'return']	[3.1968723999889335, 3.8602268999966327]	5.54	5.27	2.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		27	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step55	7500	744.672	STIMULATE	48.7	48.4	48.4	48.5	48.8	700.3810000000001
705.356	0	352678	wait	11.610000000000014	1	0	1	0	11.0	0.0	11.0	0.0						779.9145434999955	787.6869617000048	787.6869617000048	2.0	['2', 'return']	[3.2995114999939688, 4.002838300002622]	7.77	6.12	3.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		28	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step57	7758	770.269	STIMULATE	47.0	46.9	46.9	46.9	47.1	725.9780000000001
713.124	0	356562	10hz	7.766000000000076	1	0	1	0	11.0	0.0	11.0	0.0						779.9145434999955	787.6869617000048	787.6869617000048	2.0	['2', 'return']	[3.2995114999939688, 4.002838300002622]	7.77	6.12	3.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		28	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step57	7758	770.269	STIMULATE	47.0	46.9	46.9	46.9	47.1	725.9780000000001
719.996	0	359998	10/Lo	5.981999999999971	1	0	1	0	11.0	0.0	11.0	0.0						779.9145434999955	787.6869617000048	787.6869617000048	2.0	['2', 'return']	[3.2995114999939688, 4.002838300002622]	7.77	6.12	3.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		28	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step57	7758	770.269	STIMULATE	47.0	46.9	46.9	46.9	47.1	725.9780000000001
730.154	0	365077	wait	0.0	1	0	1	0	12.0	0.0	12.0	0.0						804.7120961000037	811.2177120999986	811.2177120999986	5.0	['5', 'return']	[4.247509200009517, 4.734903600008693]	6.5	6.36	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		29	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step59	7993	793.962	STIMULATE	47.1	46.9	46.9	46.9	47.2	749.671
736.654	0	368327	10hz	6.5	1	0	1	0	12.0	0.0	12.0	0.0						804.7120961000037	811.2177120999986	811.2177120999986	5.0	['5', 'return']	[4.247509200009517, 4.734903600008693]	6.5	6.36	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		29	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step59	7993	793.962	STIMULATE	47.1	46.9	46.9	46.9	47.2	749.671
743.762	0	371881	10/Lo	6.217999999999961	1	0	1	0	12.0	0.0	12.0	0.0						804.7120961000037	811.2177120999986	811.2177120999986	5.0	['5', 'return']	[4.247509200009517, 4.734903600008693]	6.5	6.36	0.0	10hz	low_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		29	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step59	7993	793.962	STIMULATE	47.1	46.9	46.9	46.9	47.2	749.671
754.41	0	377205	wait	11.395999999999958	1	0	1	0	13.0	0.0	13.0	0.0						828.9693132999964	836.8029958999978	836.8029958999978	6.5	['6', 'a', '5', 'return']	[3.702181600005133, 4.189975500004948, 4.389930800010916, 5.166500899998937]	7.83	5.79	1.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		30	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step61	8237	819.008	STIMULATE	48.7	48.4	48.4	48.4	48.7	774.7170000000001
762.24	0	381120	CNhz	7.8279999999999745	1	0	1	0	13.0	0.0	13.0	0.0						828.9693132999964	836.8029958999978	836.8029958999978	6.5	['6', 'a', '5', 'return']	[3.702181600005133, 4.189975500004948, 4.389930800010916, 5.166500899998937]	7.83	5.79	1.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		30	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step61	8237	819.008	STIMULATE	48.7	48.4	48.4	48.4	48.7	774.7170000000001
768.78	0	384390	CN/Hi	5.648000000000025	1	0	1	0	13.0	0.0	13.0	0.0						828.9693132999964	836.8029958999978	836.8029958999978	6.5	['6', 'a', '5', 'return']	[3.702181600005133, 4.189975500004948, 4.389930800010916, 5.166500899998937]	7.83	5.79	1.0	controle	high_pain	48.5				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		30	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step61	8237	819.008	STIMULATE	48.7	48.4	48.4	48.4	48.7	774.7170000000001
780.426	0	390213	wait	12.394000000000005	1	0	1	0	14.0	0.0	14.0	0.0						854.9859116000007	862.0390700999997	862.0390700999997	5.5	['5', 'a', '5', 'return']	[3.9423794000031194, 4.270301299999119, 4.414430599994375, 5.045772900004522]	7.05	6.2	2.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		31	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step63	8484	844.653	STIMULATE	48.5	48.4	48.4	48.5	48.7	800.3620000000001
787.472	0	393736	CNhz	7.04200000000003	1	0	1	0	14.0	0.0	14.0	0.0						854.9859116000007	862.0390700999997	862.0390700999997	5.5	['5', 'a', '5', 'return']	[3.9423794000031194, 4.270301299999119, 4.414430599994375, 5.045772900004522]	7.05	6.2	2.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		31	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step63	8484	844.653	STIMULATE	48.5	48.4	48.4	48.5	48.7	800.3620000000001
794.422	0	397211	CN/Hi	6.060000000000059	1	0	1	0	14.0	0.0	14.0	0.0						854.9859116000007	862.0390700999997	862.0390700999997	5.5	['5', 'a', '5', 'return']	[3.9423794000031194, 4.270301299999119, 4.414430599994375, 5.045772900004522]	7.05	6.2	2.0	controle	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		31	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step63	8484	844.653	STIMULATE	48.5	48.4	48.4	48.5	48.7	800.3620000000001
805.54	0	402770	wait	11.865999999999985	1	0	1	0	15.0	0.0	15.0	0.0						880.0999888000078	885.6214622999978	885.6214622999978	5.0	['5', 'return']	[3.44355500000529, 4.067306600001757]	5.52	5.31	3.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		32	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step65	8701	867.41	STIMULATE	48.5	48.4	48.4	48.5	48.5	823.119
811.058	0	405529	10hz	5.51400000000001	1	0	1	0	15.0	0.0	15.0	0.0						880.0999888000078	885.6214622999978	885.6214622999978	5.0	['5', 'return']	[3.44355500000529, 4.067306600001757]	5.52	5.31	3.0	10hz	high_pain	47.0				sub-pilot012	250	1	47	48.5	COM11	COM7	COM3	2023-10-20_09h49.16.361	001-EEG_SVR_Officel	2022.2.5	143.76553566198453		32	sub-pilot012_SVR_EEG_block1-3.protocol.csv	step65	8701	867.41	STIMULATE	48.5	48.4	48.4	48.5	48.5	823.119
